"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
9,9,6,5,10,11,13,7,12,6,8.8,14.1716556520727,3.42834434792731
12,8,11,11,12,11,10,7,6,7,9.5,13.9551393543487,5.04486064565129
6,12,12,7,6,11,7,6,9,6,8.2,13.243801035815,3.15619896418496
9,9,10,5,6,10,12,12,10,7,9,13.6197643037521,4.38023569624789
9,8,12,5,9,9,6,5,4,7,7.4,12.2187485696784,2.58125143032158
13,6,10,7,11,7,9,7,1,15,8.6,16.3413797219875,0.858620278012451
4,6,8,10,10,2,9,7,6,11,7.3,12.9239819819531,1.67601801804688
3,6,10,12,12,9,7,10,7,12,8.8,14.7017375972392,2.8982624027608
7,5,8,4,5,4,5,7,3,13,6.1,11.7542593581201,0.445740641879885
9,8,7,6,13,8,10,7,8,7,8.3,12.2254406688223,4.37455933117765
6,8,7,4,3,4,5,10,4,7,5.8,10.1139793436893,1.48602065631072
6,6,6,6,9,3,6,5,8,9,6.4,10.0022314072129,2.79776859278709
5,5,9,2,5,4,9,5,4,5,5.3,9.53912150228218,1.06087849771782
10,10,7,2,9,6,7,8,5,4,6.8,11.9277302754511,1.6722697245489
5,5,8,8,6,6,6,6,6,8,6.4,8.70062406992344,4.09937593007656
12,5,10,3,4,13,7,7,5,7,7.3,13.9015769159935,0.698423084006537
10,13,10,6,3,6,7,12,5,12,8.4,15.1391578768336,1.66084212316636
5,7,17,6,6,3,11,8,6,10,7.9,15.6551519793117,0.144848020688299
13,5,10,8,8,11,9,9,8,6,8.7,13.2311386844565,4.16886131554354
13,14,5,5,7,2,6,6,9,5,7.2,14.5800644381408,0
7,9,9,4,6,7,5,6,8,10,7.1,10.8474234111216,3.3525765888784
5,5,8,7,5,6,7,8,7,8,6.6,9.07922568557201,4.12077431442799
6,14,10,6,4,7,10,6,6,10,7.9,13.7763692494223,2.02363075057774
10,13,12,5,12,9,8,9,9,10,9.7,14.2311386844565,5.16886131554354
10,9,3,3,7,4,13,7,14,9,7.9,15.488235338704,0.311764661296044
9,10,7,9,6,6,7,9,11,12,8.6,12.6485585912355,4.55144140876451
7,12,13,4,6,7,9,8,9,7,8.2,13.4915966924507,2.90840330754927
7,11,4,5,7,7,6,4,12,8,7.1,12.3632883679734,1.83671163202657
1,11,7,9,10,8,10,11,9,4,8,14.3343016803573,1.66569831964266
4,6,9,5,9,9,6,7,6,6,6.7,10.1632829640226,3.23671703597744
6,15,6,7,10,8,7,8,11,4,8.2,14.3148649480862,2.08513505191379
5,6,6,10,13,7,2,5,6,3,6.3,12.5699580009226,0.0300419990773992
11,18,14,6,6,4,6,11,9,7,9.2,17.7083968982281,0.691603101771886
4,15,5,12,6,5,11,6,7,6,7.7,14.8598895087688,0.540110491231183
8,11,13,10,7,8,5,14,10,11,9.7,15.0914846440166,4.30851535598341
7,16,5,10,11,12,6,7,14,5,9.3,16.9219111047616,1.67808889523836
10,22,12,8,6,8,10,11,12,6,10.5,19.5174201780036,1.48257982199639
8,12,10,13,9,21,9,7,8,4,10.1,19.0794718973643,1.12052810263568
6,18,13,12,8,6,4,4,17,8,9.6,19.645199185017,0
8,16,9,12,6,13,11,10,8,4,9.7,16.555331744951,2.84466825504897
11,15,15,13,4,17,10,10,10,6,11.1,19.0722730621685,3.12772693783148
10,15,7,14,7,8,9,10,12,6,9.8,15.7736249928796,3.82637500712042
7,17,7,15,8,8,6,9,16,12,10.5,18.620804557842,2.37919544215805
12,18,11,17,8,13,17,9,14,8,12.7,20.0945096749773,5.30549032502267
8,24,10,20,9,9,6,6,10,11,11.3,22.9524339851285,0
10,24,9,12,11,9,17,11,12,7,12.2,21.8374971393568,2.56250286064317
10,21,9,20,13,9,13,10,8,15,12.8,21.8434172498871,3.7565827501129
10,15,6,16,14,15,12,15,10,11,12.4,18.6118224200131,6.18817757998687
7,16,10,11,16,11,13,13,9,10,11.6,17.3105967775317,5.88940322246829
12,15,9,19,10,14,12,14,15,16,13.6,19.3848599330014,7.81514006699864
